Ontology	TCCA	AVG_CCA	MAX_CCA	MIN_CCA	STD_CCA	ENT_CCA	TWCCA	AVG_WCCA	MAX_WCCA	MIN_WCCA	STD_WCCA	ENT_WCCA	TCCA_WO	AVG_CCA_WO	MAX_CCA_WO	MIN_CCA_WO	STD_CCA_WO	ENT_CCA_WO	TWCCA_WO	AVG_WCCA_WO	MAX_WCCA_WO	MIN_WCCA_WO	STD_WCCA_WO	ENT_WCCA_WO	TOPCA	AVG_OPCA	MAX_OPCA	MIN_OPCA	STD_OPCA	ENT_OPCA	TWOPCA	AVG_WOPCA	MAX_WOPCA	MIN_WOPCA	STD_WOPCA	ENT_WOPCA	TDPCA	AVG_DPCA	MAX_DPCA	MIN_DPCA	STD_DPCA	ENT_DPCA	TWDPCA	AVG_WDPCA	MAX_WDPCA	MIN_WDPCA	STD_WDPCA	ENT_WDPCA
approximated_fb227643-4b91-453a-a0bf-3a9cf6e8cbff_ectralBand.owl_functional.owl	8179.666666666668	2.403663434224704	12.333333333333334	1.0	0.8417492356070325	11.658692264613181	11474.666666666675	3.3719267313155084	225.0	1.0	9.55144510471846	10.721614169531957	3822.333333333336	1.1232246057400341	3.0	1.0	0.3485577211809223	11.675941663417074	5077.333333333333	1.492016847879322	84.0	1.0	3.347637045509032	10.960136956933162	895.0	1.8881856540084387	13.0	1.0	0.84328301537123	8.781324932672877	1733.0	3.6561181434599157	180.0	1.0	13.091446240886665	7.206662541498303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_e65fbcc7-5ea9-48bd-b4ea-99300f8f99f8_nWaveNoise.owl_functional.owl	8120.333333333335	2.4024654832347143	12.333333333333334	1.0	0.8413542019396566	11.648963861850532	11321.33333333334	3.349506903353059	225.0	1.0	9.502475615366059	10.722017461453204	3796.3333333333358	1.1231755424063123	3.0	1.0	0.3486359840797547	11.666139071004414	5004.333333333333	1.4805719921104536	84.0	1.0	3.299968710863793	10.967558045159588	895.0	1.8881856540084387	13.0	1.0	0.84328301537123	8.781324932672877	1700.0	3.586497890295359	180.0	1.0	13.00672931856628	7.216651180673163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
a1d12508-48bc-46aa-b4b9-7a32a45f3242_ABOfinal.owl_functional.owl	676.0	1.988235294117647	2.0	1.0	0.10782531046954928	8.406796596045464	1257.0	3.697058823529412	582.0	1.0	31.409243537289765	5.508499682572718	340.0	1.0	1.0	1.0	0.0	8.409390936137681	921.0	2.708823529411765	582.0	1.0	31.46277789283011	4.0429341652307125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	492.0	492.0	492.0	492.0	0.0	0.0	
iceci.international-classification-of--external-causes-of-injuries.6.owl.xml_functional.owl	4460.0	1.9982078853046594	2.0	1.0	0.04229542552403544	11.123724855794741	15836.0	7.094982078853047	11377.0	1.0	240.71716313372536	3.9895795417326076	2232.0	1.0	1.0	1.0	0.0	11.124121311828562	13608.0	6.096774193548387	11377.0	1.0	240.73829383508595	2.467338422733454	2.0	1.0	1.0	1.0	0.0	1.0	245.0	122.5	239.0	6.0	116.5	0.16595654262817933	5.0	1.0	1.0	1.0	0.0	2.321928094887362	8909.0	1781.8	2226.0	5.0	888.4	2.005747788650188	
approximated_77bf6765-ad5a-493c-8dcc-7a0cc7969616_harry2.rdf_functional.owl	64.0	2.1333333333333333	4.0	1.0	1.024152766382481	4.75	267.0	8.9	78.0	1.0	14.650028441383087	3.903676919718496	36.0	1.2	2.0	1.0	0.4	4.836591668108977	149.0	4.966666666666667	39.0	1.0	7.359725236417155	4.027091510631326	9.0	1.0	1.0	1.0	0.0	3.169925001442312	207.0	23.0	47.0	5.0	14.499042113954363	2.8696050530651425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_bbda0473-d686-4f70-8702-ebc2453dcac6_lPetrology.owl_functional.owl	5240.666666666671	2.3908150851581524	9.0	1.0	0.732418130991143	11.038371914559459	5615.000000000004	2.5615875912408774	74.0	1.0	2.984034047885195	10.840545074948762	2393.6666666666665	1.0920012165450121	2.6666666666666665	1.0	0.29320655300244863	11.0555959032813	2548.6666666666665	1.1627128953771289	37.0	1.0	1.2779655889438735	10.87972171198399	317.0	1.8218390804597702	6.0	1.0	0.8286431628549656	7.307319116787825	496.0	2.8505747126436782	85.0	1.0	7.695391568584621	6.210539961550812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_3c39605e-cdc8-4a06-8a58-d96dffb19978_dMesoscale.owl_functional.owl	8095.999999999998	2.3981042654028433	12.333333333333334	1.0	0.8372445891316811	11.647804341819075	11324.000000000002	3.3542654028436023	225.0	1.0	9.75202461932932	10.685262298999213	3782.6666666666697	1.1204581358609804	3.0	1.0	0.3453178900566294	11.66533498814758	4973.666666666667	1.473242496050553	84.0	1.0	3.338721189437	10.95371158957076	886.0	1.881104033970276	13.0	1.0	0.8387406213730617	8.77269254336559	1686.0	3.5796178343949046	180.0	1.0	13.04807087539954	7.192893283156395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_4022cb02-cb50-4aec-8d11-3cfe79f00dfb_DLP3941.owl_functional.owl	2067.0000000000036	3.744565217391311	6.666666666666667	1.0	1.2772672731149615	9.017775252012724	2178.333333333336	3.917865707434058	42.0	1.0	2.5549381123412753	8.93726265192215	1024.0000000000045	1.8550724637681242	3.0	1.0	0.650723023786772	9.011307856471396	1070.0000000000034	1.9244604316546825	21.0	1.0	1.1102421147339003	8.956601566030544	604.0	2.020066889632107	4.0	1.0	0.3265283009353565	8.206477235160968	784.0	2.6220735785953178	46.0	1.0	4.216663200100423	7.649573412268827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_69836b3a-f927-4e5d-a316-aa76e8eb420b_reprTime.owl_functional.owl	9409.000000000002	2.3941475826972014	12.0	1.0	0.8461556121863126	11.865616388704048	12844.333333333327	3.2682782018659866	225.0	1.0	8.682958048902895	11.011095866708603	4357.666666666668	1.1088210347752336	5.666666666666667	1.0	0.3445995917440799	11.886561562669733	5660.6666666666615	1.4403731976251046	84.0	1.0	3.1513187597814043	11.219653401699354	470.0	1.8577075098814229	12.0	1.0	1.015448790666143	7.825203542199187	508.0	2.007905138339921	26.0	1.0	1.925473289923997	7.682880980606319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1508dd36-1e8c-4c5a-8b37-1485d72d4d4d_onto.rdf_functional.owl	60.0	1.7647058823529411	2.0	1.0	0.4241825029957634	5.0402239289418524	131.0	3.8529411764705883	32.0	1.0	5.445626161485697	4.3461016273595305	34.0	1.0	1.0	1.0	0.0	5.087462841250338	89.0	2.6176470588235294	32.0	1.0	5.302689139552369	3.9389419982605873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	1.0	0.0	2.321928094887362	72.0	14.4	33.0	2.0	14.786480311419618	1.5140931480951951	
approximated_51ca7cf3-5fae-4397-a007-ddf7ee86e201_oilspills.owl_functional.owl	630.6666666666667	3.0915032679738568	4.666666666666667	1.0	1.095302768246639	7.574207210456257	867.6666666666665	4.253267973856208	98.0	1.0	7.8649837013930926	6.954133257269844	317.33333333333337	1.5555555555555558	2.3333333333333335	1.0	0.5120196528544805	7.5914758207323105	438.33333333333326	2.148692810457516	49.0	1.0	3.935925177877816	6.96675838236238	154.0	1.1846153846153846	2.0	1.0	0.38798523732056917	6.955098229006604	154.0	1.1846153846153846	2.0	1.0	0.38798523732056917	6.955098229006604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
00304.owl_functional.owl	79.0	1.8372093023255813	2.0	1.0	0.3691746015438964	5.392388343113813	475.0	11.046511627906977	66.0	1.0	15.081103975955665	4.36851394564179	43.0	1.0	1.0	1.0	0.0	5.426264754702098	262.0	6.093023255813954	43.0	1.0	9.088234032894864	4.300822773863717	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_cb286f12-e925-4957-8769-b418168c5765_umn20names.owl_functional.owl	1302.6666666666667	2.3261904761904764	5.333333333333333	1.0	0.8728423348443881	9.036810918144413	4195.333333333333	7.491666666666666	1440.0	1.0	67.8674005509247	5.370000359534907	664.6666666666667	1.1869047619047621	2.6666666666666665	1.0	0.39839352859718485	9.059204956119173	2147.6666666666665	3.8351190476190475	720.0	1.0	33.94028949168662	5.457483298849159	153.0	1.2142857142857142	3.0	1.0	0.4292322946980942	6.89951276097915	934.0	7.412698412698413	720.0	1.0	63.778917480157894	2.2536550918602862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_5b850a43-95b6-4a41-8e17-97f2aae70514_iComponent.owl_functional.owl	8095.999999999998	2.3981042654028433	12.333333333333334	1.0	0.8372445891316811	11.647804341819075	11324.000000000002	3.3542654028436023	225.0	1.0	9.75202461932932	10.685262298999213	3782.6666666666697	1.1204581358609804	3.0	1.0	0.3453178900566294	11.66533498814758	4973.666666666667	1.473242496050553	84.0	1.0	3.338721189437	10.95371158957076	886.0	1.881104033970276	13.0	1.0	0.8387406213730617	8.77269254336559	1685.0	3.5774946921443735	180.0	1.0	13.048409087344407	7.191131406213658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
46385dec-a0c9-488b-9e01-6d4ef93602df_ntic_MediaWiki_functional.owl	32.0	1.6	2.0	1.0	0.48989794855663577	4.25	222.0	11.1	93.0	1.0	22.538633498950194	2.55935533951009	20.0	1.0	1.0	1.0	0.0	4.321928094887363	178.0	8.9	93.0	1.0	21.191743675309024	2.245817386065823	22.0	1.6923076923076923	2.0	1.0	0.46153846153846156	3.64124980045548	57.0	4.384615384615385	35.0	1.0	8.845150444765341	2.3324530739353766	26.0	1.625	2.0	1.0	0.4841229182759271	3.9312089489103235	62.0	3.875	35.0	1.0	8.045767520877048	2.6715365427566518	
approximated_479a6fd1-e899-439a-81e6-a9360ce5eb11_logylatest.owl_functional.owl	1294.3333333333333	3.0671406003159554	14.0	1.0	1.2372444653398396	8.615811237018143	1527.3333333333333	3.6192733017377567	64.0	1.0	3.574876835680881	8.42957712783317	605.0	1.433649289099526	2.0	1.0	0.4955780293384722	8.635832654475996	719.0	1.7037914691943128	32.0	1.0	1.7564869166231938	8.42574410106798	167.0	1.0	1.0	1.0	0.0	7.383704292474028	230.0	1.377245508982036	20.0	1.0	1.7768193559159795	6.9232013448278495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_747c721b-14b2-43de-94a1-770e0e712354_matrPlant.owl_functional.owl	9400.333333333334	2.3931602172437203	12.0	1.0	0.8452050862535938	11.86501113576094	12835.66666666666	3.2677359131025105	225.0	1.0	8.685131772481464	11.009772331221267	4353.333333333334	1.1082824168363885	5.666666666666667	1.0	0.34383881861249327	11.886038968359784	5656.3333333333285	1.4400033944331285	84.0	1.0	3.1520760587927916	11.21845100643597	469.0	1.8611111111111112	12.0	1.0	1.016020264625912	7.819889101743707	538.0	2.134920634920635	26.0	1.0	2.4860026389135905	7.557168028619146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl	241.66666666666666	2.258566978193146	4.0	1.0	0.9745552130971202	6.607380773265415	1101.6666666666667	10.29595015576324	249.0	1.0	35.03519450204411	4.367633030941761	123.0	1.1495327102803738	2.0	1.0	0.3566127855764282	6.682351903713215	913.0	8.532710280373832	249.0	1.0	34.122187743354004	3.802429330363855	30.0	1.2	2.0	1.0	0.4000000000000001	4.573557262275186	31.0	1.24	2.0	1.0	0.42708313008125237	4.567099536193327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_efc9f05a-9952-4145-906a-fe3b7747d61b_quanSpace.owl_functional.owl	8083.999999999998	2.396679513785947	12.333333333333334	1.0	0.8362521330529233	11.646651227686315	11312.000000000002	3.3536910761933	225.0	1.0	9.756341435455738	10.68290328475247	3776.6666666666697	1.1196758572981529	3.0	1.0	0.34447328546564815	11.664284215201915	4967.666666666667	1.4727739895246568	84.0	1.0	3.3401686400842303	10.951575930565623	883.0	1.8867521367521367	13.0	1.0	0.8384431330041219	8.764339020810642	1683.0	3.5961538461538463	180.0	1.0	13.088184881705255	7.18403783524165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_bec48263-4ad4-4c00-b8bd-84f5648191b9_phenSolid.owl_functional.owl	8100.666666666665	2.3987760339551865	12.333333333333334	1.0	0.8380300861607012	11.648124591426738	11328.666666666668	3.3546540321784626	225.0	1.0	9.750606770110657	10.68608717012745	3785.000000000003	1.1208172934557308	3.0	1.0	0.3458968325600442	11.665606604446213	4976.000000000001	1.473497186852236	84.0	1.0	3.338259620951979	10.95443701591399	886.0	1.881104033970276	13.0	1.0	0.8387406213730617	8.77269254336559	1686.0	3.5796178343949046	180.0	1.0	13.04807087539954	7.192893283156395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_591cf9a1-5964-407b-bced-93c544a66c4d_Processing.owl_functional.owl	8658.66666666667	2.406522141930703	12.333333333333334	1.0	0.8374558493064126	11.739761469157392	11891.666666666673	3.30507689457106	225.0	1.0	9.216940055335492	10.852373905141125	4043.3333333333367	1.1237724661849184	3.0	1.0	0.3481033762848349	11.756432089657855	5267.333333333333	1.4639614600704094	84.0	1.0	3.2026516242744685	11.087846036506022	906.0	1.8835758835758836	13.0	1.0	0.8425782744692542	8.80172282687222	1711.0	3.557172557172557	180.0	1.0	12.914292695727884	7.243435129760949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
b4b8a29e-5bc9-423d-b7bc-e390273d22b3_nnotations.owl_functional.owl	534365.6666667141	9.38537422134878	442.3333333333333	1.0	13.388747578096025	14.956495035087038	534365.6666667141	1.8172303367285512	442.3333333333333	1.0	6.7674839133170535	14.956495035087038	111024.00000000201	1.949978923703843	19.666666666666668	1.0	1.5097892594062556	15.438066144094885	111024.00000000201	0.37756202071041817	19.666666666666668	1.0	0.959214009172504	15.438066144094885	6.0	1.0	1.0	1.0	0.0	2.584962500721156	6.0	1.0	1.0	1.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl	238.3333333333333	2.3139158576051777	4.666666666666667	1.0	0.9981917229078062	6.563511099852213	579.0	5.514285714285714	73.33333333333333	1.0	10.229675934910652	5.589220859060629	120.33333333333334	1.168284789644013	2.3333333333333335	1.0	0.37984209064391444	6.621261648189969	342.33333333333337	3.2603174603174607	50.0	1.0	6.608846712043315	5.40580876259352	22.0	1.375	2.0	1.0	0.4841229182759271	3.9139770731827515	432.0	27.0	276.0	1.0	66.00284084795139	1.9288019163702428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
a6d42df3-87f3-48cf-8efd-17ed49a8f086_pennsyntax.owl_functional.owl	189.0	1.96875	3.0	1.0	0.33705603515340493	6.562138985021831	327.0	3.40625	4.0	1.0	1.006004110743755	6.509050342291182	96.0	1.0	1.0	1.0	0.0	6.5849625007211605	165.0	1.71875	2.0	1.0	0.4496092053105675	6.529958577882182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	1.584962500721156	70.0	23.333333333333332	67.0	1.0	30.879694874715906	0.2945976489353842	
approximated_9222baa4-74bc-4195-a2a1-c226076b2fd3_region.owl_functional.owl	85.66666666666666	2.315315315315315	5.333333333333333	1.0	1.0848283404317383	5.069373332609208	882.6666666666667	23.855855855855857	482.0	1.0	83.37737720912979	2.2909609541633826	45.33333333333333	1.2252252252252251	2.6666666666666665	1.0	0.4843127948005625	5.115437105319908	539.3333333333334	14.576576576576578	241.0	1.0	48.758253241385134	2.255975276226375	11.0	1.5714285714285714	3.0	1.0	0.9035079029052512	2.59490661824394	792.0	113.14285714285714	264.0	1.0	125.49038502886935	1.7461880711001405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_9b651940-0337-47f0-9822-3ad32c708cd9_lexicon.owl_functional.owl	487.0	2.126637554585153	4.0	1.0	0.5258700875526817	7.802521288571019	1505.0	6.572052401746725	18.0	1.0	2.7628707424727876	7.708781160327503	245.0	1.0698689956331877	2.0	1.0	0.2549261051410725	7.8060256941046315	754.0	3.2925764192139737	9.0	1.0	1.3693420788379576	7.713338650910637	21.0	1.0	1.0	1.0	0.0	4.39231742277876	22.0	1.0476190476190477	2.0	1.0	0.21295885499998005	4.368522527728205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
388c39d6-8712-4e1e-b74f-b1f3fb3c0382_onto.rdf_functional.owl	126.0	1.8805970149253732	2.0	1.0	0.324262104214932	6.040771986991984	205.0	3.0597014925373136	32.0	1.0	4.146138635228574	5.45968180669588	67.0	1.0	1.0	1.0	0.0	6.066089190457767	122.0	1.8208955223880596	32.0	1.0	3.8553137322608486	5.090333034177805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	1.0	0.0	2.321928094887362	72.0	14.4	33.0	2.0	14.786480311419618	1.5140931480951951	
approximated_d0a8ecdd-1935-47f8-b930-d024448e135d_ndVolcanic.owl_functional.owl	8282.999999999998	2.3994785631517956	12.333333333333334	1.0	0.8372267401471958	11.679928170218394	11607.000000000004	3.362398609501739	225.0	1.0	9.735399076240471	10.715746165674961	3865.66666666667	1.1198339127076102	3.0	1.0	0.34476619517479584	11.697603406948724	5099.666666666667	1.477307840865199	84.0	1.0	3.364641507910607	10.97626010489794	890.0	1.8816067653276956	13.0	1.0	0.8370010632175889	8.779274193451686	1758.0	3.7167019027484143	180.0	1.0	14.126133553270558	7.079243804165082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_00110.owl_functional.owl	1005.3333333333334	2.856060606060606	13.666666666666666	1.0	1.7267908684602276	8.259908426816402	2281.3333333333344	6.481060606060609	99.0	1.0	9.695276100921241	7.597905011728107	489.0	1.3892045454545454	2.0	1.0	0.48756985884287873	8.373363456588256	1106.0	3.1420454545454546	33.0	1.0	4.410375720721982	7.670987085472711	90.0	1.0	1.0	1.0	0.0	6.491853096329662	115.0	1.2777777777777777	26.0	1.0	2.620550314460164	5.782781940755962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_460cbd0d-a9eb-4adf-be16-2ca4863eb7b6_HelloWorld.owl_functional.owl	1091.3333333333335	2.819982773471146	6.666666666666667	1.0	1.1242286664416443	8.47910165658664	1245.3333333333335	3.2179155900086136	16.0	1.0	1.8407454945343265	8.40897142147236	542.9999999999999	1.403100775193798	2.6666666666666665	1.0	0.5015183697264727	8.50701984965843	643.0000000000001	1.6614987080103363	14.0	1.0	1.2209186114317827	8.354029392449496	130.0	1.04	3.0	1.0	0.23323807579381187	6.9396379091656595	158.0	1.264	9.0	1.0	1.265821472404382	6.624519276452734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_205a10c4-613c-4fda-9e5c-a0c8ef9f98c1_Statistics.owl_functional.owl	8120.333333333335	2.4024654832347143	12.333333333333334	1.0	0.8413542019396566	11.648963861850532	11321.33333333334	3.349506903353059	225.0	1.0	9.502475615366059	10.722017461453204	3796.3333333333358	1.1231755424063123	3.0	1.0	0.3486359840797547	11.666139071004414	5004.333333333333	1.4805719921104536	84.0	1.0	3.299968710863793	10.967558045159588	895.0	1.8881856540084387	13.0	1.0	0.84328301537123	8.781324932672877	1700.0	3.586497890295359	180.0	1.0	13.00672931856628	7.216651180673163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_955e6e5a-3e5c-4287-8bb9-91c1e7db6f80_realmCryo.owl_functional.owl	8100.666666666665	2.3987760339551865	12.333333333333334	1.0	0.8380300861607012	11.648124591426738	11328.666666666668	3.3546540321784626	225.0	1.0	9.750606770110657	10.68608717012745	3785.000000000003	1.1208172934557308	3.0	1.0	0.3458968325600442	11.665606604446213	4976.000000000001	1.473497186852236	84.0	1.0	3.338259620951979	10.95443701591399	886.0	1.881104033970276	13.0	1.0	0.8387406213730617	8.77269254336559	1686.0	3.5796178343949046	180.0	1.0	13.04807087539954	7.192893283156395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_0585df44-fb95-4fcd-80e7-9abd98c12588_nooneof.nocard_functional.owl	557.3333333333331	3.9809523809523797	12.666666666666666	1.0	2.4312030559621576	6.893001448666695	1037.6666666666665	7.41190476190476	44.0	1.0	8.68949472605308	6.422487356915278	224.99999999999994	1.6071428571428568	2.6666666666666665	1.0	0.6915221962061704	6.998603102035723	386.0000000000001	2.757142857142858	44.0	1.0	4.825008077490214	6.388739783159593	17.0	1.5454545454545454	3.0	1.0	0.6555547773570889	3.337175341123077	518.0	47.09090909090909	198.0	1.0	59.680139144144626	2.3418059851731243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_118a4487-50c2-4791-a122-b6250d54b154_morphology.owl_functional.owl	5390.000000000004	2.3828470380194533	9.0	1.0	0.7240988852920142	11.08475444310126	5764.333333333338	2.5483348069554985	74.0	1.0	2.938859724535458	10.891584283439478	2463.333333333333	1.0890067786619508	2.6666666666666665	1.0	0.28852362905022655	11.10212265958646	2618.333333333333	1.1575302092543471	37.0	1.0	1.2582335303916385	10.93054886292829	317.0	1.8218390804597702	6.0	1.0	0.8286431628549656	7.307319116787825	496.0	2.8505747126436782	85.0	1.0	7.695391568584621	6.210539961550812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_f9996b7d-c664-4914-b3d0-2a51dd9b8b28_COSMOtop681.owl_functional.owl	16990.99999999999	2.8346680013346663	12.0	1.0	1.1030102078530464	12.452107170226544	28800.666666666686	4.804916027138253	2502.0	1.0	42.58528007390594	10.363965009261737	7113.666666666639	1.1867979090201266	3.6666666666666665	1.0	0.4497645686981442	12.464939680317716	11763.6666666667	1.9625736847959128	834.0	1.0	14.08216236440337	10.588655634948493	685.0	1.4123711340206186	6.0	1.0	0.7027571227669981	8.77754796108056	3596.0	7.414432989690722	536.0	1.0	38.25739464857817	5.822680390404578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_8bf64e5e-ba17-4f33-be88-c38da746f3d5_eThickness.owl_functional.owl	8096.666666666665	2.399012345679012	12.333333333333334	1.0	0.8375148496023183	11.647432654641278	11324.666666666668	3.355456790123457	225.0	1.0	9.753378873065225	10.685081718955697	3783.000000000003	1.12088888888889	3.0	1.0	0.34598679772143637	11.664727521816488	4974.000000000001	1.473777777777778	84.0	1.0	3.3392286830240385	10.953323731303541	886.0	1.881104033970276	13.0	1.0	0.8387406213730617	8.77269254336559	1822.0	3.8683651804670913	180.0	1.0	14.420426553964306	7.034324877132338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_62ed5c86-bf8c-4b52-ab76-c45e9b94a7cb_mBiolBiome.owl_functional.owl	9585.66666666667	2.3892489199069464	12.0	1.0	0.8436238416399379	11.895738119293144	13020.999999999996	3.2455134596211357	225.0	1.0	8.595746271899655	11.050908144790005	4447.0	1.1084247258225324	5.666666666666667	1.0	0.3441465296911237	11.916446598746068	5749.9999999999945	1.433200398803588	84.0	1.0	3.1196811581421264	11.258938839716329	471.0	1.8543307086614174	12.0	1.0	1.0148702182659244	7.830501933154375	508.0	2.0	26.0	1.0	1.9237430705722642	7.6868179884803345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_DMOP.owl_functional.owl	4456.000000000004	3.140239605355887	31.0	1.0	2.0993981200038476	10.253636758286047	5588.3333333333285	3.9382194033356788	168.0	1.0	5.548613857487761	9.993696301339703	2137.33333333333	1.5062250411087597	3.3333333333333335	1.0	0.6699622039548618	10.33686017083373	2590.333333333335	1.8254639417430125	84.0	1.0	2.4644994753372176	10.126916428521135	304.0	1.7572254335260116	5.0	1.0	0.7204826104454509	7.3214513934049394	546.0	3.1560693641618496	106.0	1.0	8.668188511133854	6.190931814956369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
6f8b3993-cb48-4086-9de1-49c6cb162684_onto.rdf_functional.owl	60.0	1.7647058823529411	2.0	1.0	0.4241825029957634	5.0402239289418524	131.0	3.8529411764705883	32.0	1.0	5.445626161485697	4.34610162735953	34.0	1.0	1.0	1.0	0.0	5.087462841250338	89.0	2.6176470588235294	32.0	1.0	5.302689139552369	3.938941998260587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	1.0	0.0	2.321928094887362	72.0	14.4	33.0	2.0	14.786480311419618	1.5140931480951951	
e08840ce-9b69-4ab8-83df-d775c985701c_SUMO.owl_functional.owl	4842.666666666666	2.1686818928198237	5.0	1.0	0.4485893911186397	11.09579432460276	5806.666666666667	2.600388117629497	104.0	1.0	3.477489771851871	10.768389967214285	2233.0	1.0	1.0	1.0	0.0	11.124767535822368	2704.0	1.2109270040304523	52.0	1.0	1.6790979949437734	10.768302929242486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_b1940850-3559-459d-a303-d269c07b35ed_Arkin.rdf_functional.owl	109.0	3.2058823529411766	4.0	1.0	1.255093429020698	4.951670563309037	352.0	10.352941176470589	244.0	1.0	40.69028092724004	2.3994886914630245	58.0	1.7058823529411764	2.0	1.0	0.4556450995538138	5.03039478823102	301.0	8.852941176470589	244.0	1.0	40.9362002553911	1.6452478815260005	24.0	1.0	1.0	1.0	0.0	4.584962500721156	24.0	1.0	1.0	1.0	0.0	4.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_66b3c619-b98c-4b92-879a-d2a417958fe7_protogeni.owl_functional.owl	1044.3333333333335	3.0536062378167648	9.333333333333334	1.0	1.4133121585682806	8.27375001269161	1398.6666666666667	4.089668615984405	69.0	1.0	4.747190662742577	7.973345715328608	512.3333333333327	1.4980506822612067	2.6666666666666665	1.0	0.6190311615563208	8.299111541413902	679.3333333333343	1.9863547758284628	15.0	1.0	1.7372413304103822	8.062415285764589	302.0	1.776470588235294	4.0	1.0	0.5173796100540248	7.3451118998852785	336.0	1.9764705882352942	18.0	1.0	1.5528074808759633	7.18079385583145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
