ontFilename;#Axioms;#LogicalAxioms;#TBoxAxioms;#ABoxAxioms;Ratio
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f5eb84e4-cfc1-472c-b327-4a89f39cb113_erenceList.owl_functional.owl_1_528_766.owl;1798;818;47.0;766;16.29787234042553
/home/ktgroup/Desktop/isa/Datasets/356/approximated_87127aa3-bdd6-4d4c-8350-f02fb0b2412c_esc.owl_functional.owl_1_8_1006.owl;1696;1218;198.0;1006;5.08080808080808
/home/ktgroup/Desktop/isa/Datasets/356/approximated_72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl_1_10_619.owl;1000;730;105.0;619;5.895238095238096
/home/ktgroup/Desktop/isa/Datasets/356/ab726941-765f-4e5e-b6c9-2d51b652e841_00Ontology.owl_functional.owl_1_2386_4926.owl;8989;4956;30.0;4926;164.2
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4feedaea-206c-425d-b934-3dc9d3307627_GeoSkills.owl_functional.owl_1_277_5623.owl;9936;6364;736.0;5623;7.639945652173913
/home/ktgroup/Desktop/isa/Datasets/356/approximated_72c4196c-140c-4648-be13-363c13052a04_pdatamodel.owl_functional.owl_1_6_239.owl;431;286;47.0;239;5.085106382978723
/home/ktgroup/Desktop/isa/Datasets/356/c7581bf0-b6e9-4f6e-b168-59de9461d0ab_onto.rdf_functional.owl_1_1_119.owl;230;141;22.0;119;5.409090909090909
/home/ktgroup/Desktop/isa/Datasets/356/approximated_adcb2ff8-0271-42aa-a4a6-92d7ead1a2f6_annotations.owl_functional.owl_1_12_926.owl;1653;1174;184.0;926;5.032608695652174
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00775.owl_functional.owl_1_33_992.owl;1766;1224;151.0;992;6.569536423841059
/home/ktgroup/Desktop/isa/Datasets/356/approximated_644356e7-d943-407a-8f82-dc36816cd023_DP1.26.owl_functional.owl_1_75_692.owl;1344;696;3.0;692;230.66666666666666
/home/ktgroup/Desktop/isa/Datasets/356/approximated_35517746-4898-4c15-a905-6518355a4b85_ST2009SHIN.owl_functional.owl_1_4183_8446.owl;13695;8461;15.0;8446;563.0666666666667
/home/ktgroup/Desktop/isa/Datasets/356/approximated_7176f8d9-aa7d-46a0-b860-f053877b4115_Voigt.rdf_functional.owl_1_1_156.owl;372;184;28.0;156;5.571428571428571
/home/ktgroup/Desktop/isa/Datasets/356/approximated_df241ef5-d0de-48a9-b45e-a1cf70dfcfca_promoters1.rdf_functional.owl_1_176_2194.owl;3825;2596;402.0;2194;5.45771144278607
/home/ktgroup/Desktop/isa/Datasets/356/f421198a-9aa0-46a6-a550-bf0aea21e5f3_fred.ttl_functional.owl_1_1_262.owl;561;313;51.0;262;5.137254901960785
/home/ktgroup/Desktop/isa/Datasets/356/00304.owl_functional.owl;298;256;37.0;219;5.918918918918919
/home/ktgroup/Desktop/isa/Datasets/356/approximated_USDA_sr25_NF0_15.owl_functional.owl_1_582_128.owl;463;153;25.0;128;5.12
/home/ktgroup/Desktop/isa/Datasets/356/859f46cb-84ec-4e25-8146-e97f25118e72_egoryNews_item_functional.owl_1_69_247.owl;559;301;35.0;247;7.057142857142857
/home/ktgroup/Desktop/isa/Datasets/356/approximated_66246ec2-286f-4f58-9ecd-a6e521ccf9b2_richard.rdf_functional.owl_1_21_96.owl;156;98;2.0;96;48.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_93e9c6d2-59f2-4e4b-8d97-9ed749586b4b_ferjobinst.owl_functional.owl_1_172_4404.owl;8061;5217;811.0;4404;5.430332922318126
/home/ktgroup/Desktop/isa/Datasets/356/5c062ba9-73e5-4667-b224-8e370efc8222_Government.owl_functional.owl_1_25_1020.owl;2017;1199;164.0;1020;6.219512195121951
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl;1015;901;103.0;793;7.699029126213592
/home/ktgroup/Desktop/isa/Datasets/356/0a314cbc-3ffe-4f6e-b6a5-cae94a760fbb_Settlement.owl_functional.owl_1_7_172.owl;300;199;20.0;172;8.6
/home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_147.owl;344;195;29.0;147;5.068965517241379
/home/ktgroup/Desktop/isa/Datasets/356/approximated_feaf1577-ec44-4912-9caa-a57a720af930_cfobj.owl_functional.owl_1_93_853.owl;1891;1027;169.0;853;5.047337278106509
/home/ktgroup/Desktop/isa/Datasets/356/approximated_91b3741d-4a4a-4f61-b5d7-7b9224090412_DP1.23.owl_functional.owl_1_73_97.owl;249;101;3.0;97;32.333333333333336
/home/ktgroup/Desktop/isa/Datasets/356/dde3b23b-5c7d-4490-8f3f-22c73405841f_onto.rdf_functional.owl_1_1_112.owl;220;134;22.0;112;5.090909090909091
/home/ktgroup/Desktop/isa/Datasets/356/ef021099-0adc-40d8-94d0-01f1b8afe042_ph_protege.rdf_functional.owl_1_939_504.owl;1119;604;100.0;504;5.04
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl_1_65_1525.owl;2953;1763;227.0;1525;6.71806167400881
/home/ktgroup/Desktop/isa/Datasets/356/approximated_dedc0af3-2753-4919-9740-c5bff02f6582_DP1.22.owl_functional.owl_1_73_532.owl;1056;536;3.0;532;177.33333333333334
/home/ktgroup/Desktop/isa/Datasets/356/approximated_1c14ca74-54ee-48ed-a948-c9b52de0197f_eriomerged.owl_functional.owl_1_17542_65302.owl;127775;67966;2534.0;65302;25.77032359905288
/home/ktgroup/Desktop/isa/Datasets/356/approximated_72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl_1_10_539.owl;920;650;105.0;539;5.133333333333334
/home/ktgroup/Desktop/isa/Datasets/356/ad488721-c256-4349-870f-df3a06a04ffb_onto.rdf_functional.owl_1_1_117.owl;228;139;22.0;117;5.318181818181818
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00718.owl_functional.owl_1_492_3267.owl;4941;3431;160.0;3267;20.41875
/home/ktgroup/Desktop/isa/Datasets/356/approximated_72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl;839;740;105.0;629;5.9904761904761905
/home/ktgroup/Desktop/isa/Datasets/356/d352b445-b288-4e43-93ab-1b849754785f_ogy_v1.2.3.rdf_functional.owl_1_176_1592.owl;2306;1627;35.0;1592;45.48571428571429
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9222baa4-74bc-4195-a2a1-c226076b2fd3_region.owl_functional.owl;1005;970;32.0;936;29.25
/home/ktgroup/Desktop/isa/Datasets/356/approximated_418af78f-0086-4188-aed4-91fd4245421d_esg.owl_functional.owl_1_61_1093.owl;2411;1268;132.0;1093;8.280303030303031
/home/ktgroup/Desktop/isa/Datasets/356/approximated_ee8debfa-c011-4e68-9050-2165bfcb9a57_dyLanguage.owl_functional.owl_1_125_1611.owl;2843;1754;121.0;1611;13.314049586776859
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d478ae5f-7d24-454d-af85-f5b75ea385b2_slocations.owl_functional.owl_1_489_3889.owl;8246;4385;483.0;3889;8.05175983436853
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0f5f1857-5373-44f5-bbdf-4e16845bd6e7_crimeXold.owl_functional.owl_1_34_1169.owl;2096;1452;185.0;1169;6.318918918918919
/home/ktgroup/Desktop/isa/Datasets/356/approximated_6e0b00fa-b300-406e-b3ee-1cc2a5a9cef2_FN1.47.owl_functional.owl_1_29_621.owl;1399;732;106.0;621;5.8584905660377355
/home/ktgroup/Desktop/isa/Datasets/356/2b8224b9-d12b-484b-b8b3-d989d88d8c0c_rieGrundstoffe_functional.owl_1_1_273.owl;609;344;52.0;273;5.25
/home/ktgroup/Desktop/isa/Datasets/356/approximated_a7834ac8-0f82-47bd-a3f3-fe147d36ff47_family.rdf.owl_functional.owl_1_65_886.owl;1721;1108;137.0;886;6.467153284671533
/home/ktgroup/Desktop/isa/Datasets/356/ed5c5fc6-1bf2-478d-9574-c543bb8e5f03_latest.07.owl_functional.owl_1_7148_51872.owl;100757;52238;366.0;51872;141.72677595628414
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d478ae5f-7d24-454d-af85-f5b75ea385b2_slocations.owl_functional.owl_1_489_2911.owl;6743;3407;483.0;2911;6.0269151138716355
/home/ktgroup/Desktop/isa/Datasets/356/approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl_1_16_151.owl;382;199;29.0;151;5.206896551724138
/home/ktgroup/Desktop/isa/Datasets/356/approximated_77350562-dd03-4630-b4af-37b1b2e88463_Manifest.rdf_functional.owl_1_84_568.owl;1168;581;12.0;568;47.333333333333336
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f9fca5ec-77a7-4dd6-a04f-f585ed3d61a7_Hedgehog.owl_functional.owl_1_48_519.owl;1024;628;103.0;519;5.038834951456311
/home/ktgroup/Desktop/isa/Datasets/356/approximated_68ed0453-17f1-4e0d-838f-d370fa65437f_oda2.owl_functional.owl_1_84_502.owl;1087;637;99.0;502;5.070707070707071
/home/ktgroup/Desktop/isa/Datasets/356/approximated_1932acc6-3fa9-41e7-a761-43396ae10494_ontomusica.owl_functional.owl_1_95_448.owl;711;461;13.0;448;34.46153846153846
/home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_1294.owl;2179;1324;30.0;1294;43.13333333333333
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0f5f1857-5373-44f5-bbdf-4e16845bd6e7_crimeXold.owl_functional.owl_1_34_999.owl;1922;1282;185.0;999;5.4
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4feedaea-206c-425d-b934-3dc9d3307627_GeoSkills.owl_functional.owl_1_277_4515.owl;8713;5256;736.0;4515;6.134510869565218
/home/ktgroup/Desktop/isa/Datasets/356/approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_22734.owl;39604;26157;2224.0;22734;10.222122302158274
/home/ktgroup/Desktop/isa/Datasets/356/approximated_55df5b82-2be6-4e15-85d8-0869e5c3fd90_podstopic.owl_functional.owl_1_227_1756.owl;2971;1794;33.0;1756;53.21212121212121
/home/ktgroup/Desktop/isa/Datasets/356/96be13bb-63ca-46f1-a747-469a05169061_onLanguage.owl_functional.owl_1_7_80.owl;175;85;5.0;80;16.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl_1_385_2576.owl;4659;2628;52.0;2576;49.53846153846154
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4e08adae-44a8-4a80-a544-810504168c16_space.owl_functional.owl_1_64_211.owl;453;248;28.0;211;7.535714285714286
/home/ktgroup/Desktop/isa/Datasets/356/approximated_5c85b04a-3db2-4612-b503-0d2417bbab87_lifecycle.owl_functional.owl_1_50_264.owl;460;265;1.0;264;264.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_18a36f4b-50aa-4c99-b541-572e4848f7a6_test_gcc4.owl_functional.owl_1_597_3696.owl;5457;3776;21.0;3696;176.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_10e49329-f732-47f1-a1a1-0ecfff78e25d_SUMO.owl_functional.owl_1_5215_61668.owl;134586;67794;6075.0;61668;10.151111111111112
/home/ktgroup/Desktop/isa/Datasets/356/approximated_b1940850-3559-459d-a303-d269c07b35ed_Arkin.rdf_functional.owl;303;271;28.0;243;8.678571428571429
/home/ktgroup/Desktop/isa/Datasets/356/approximated_10e49329-f732-47f1-a1a1-0ecfff78e25d_SUMO.owl_functional.owl_1_5215_66883.owl;144979;73009;6075.0;66883;11.009547325102881
/home/ktgroup/Desktop/isa/Datasets/356/80bf8685-0e15-4780-8e61-7130e4e777c6_00Ontology.owl_functional.owl_1_886_1923.owl;3528;1953;30.0;1923;64.1
/home/ktgroup/Desktop/isa/Datasets/356/approximated_75714e9a-2962-4466-8377-5ceaad9662c7_VAST2009.owl_functional.owl_1_4183_37727.owl;43777;37742;15.0;37727;2515.133333333333
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00007.owl_functional.owl_1_25_763.owl;1298;875;107.0;763;7.130841121495327
/home/ktgroup/Desktop/isa/Datasets/356/approximated_1f6bd5c5-cbef-4d18-98f1-823f6ae30409_esc.owl_functional.owl_1_9_1074.owl;1767;1286;198.0;1074;5.424242424242424
/home/ktgroup/Desktop/isa/Datasets/356/approximated_64e7a0f1-60a3-4a5f-9fa3-3dabc7aba397_out.rdf_functional.owl_1_1330_9452.owl;18964;9480;28.0;9452;337.57142857142856
/home/ktgroup/Desktop/isa/Datasets/356/00304.owl_functional.owl_1_3_216.owl;506;253;37.0;216;5.837837837837838
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f7136359-42c0-4dff-9ab9-765fc3485371_ATC.owl_functional.owl_1_37_603.owl;1090;683;76.0;603;7.934210526315789
/home/ktgroup/Desktop/isa/Datasets/356/approximated_704ec241-bc3f-4020-a587-b87b46fcde06_MWBP.owl_functional.owl_1_17_196.owl;412;203;7.0;196;28.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_fb2450f7-4a1f-45da-a91c-2e07974c8f60_pulsall.owl_functional.owl;19059;16721;2329.0;14392;6.179476170030056
/home/ktgroup/Desktop/isa/Datasets/356/approximated_2069d761-32c0-4a79-bdb4-47dfb0036c73_example1.1.owl_functional.owl;1098;889;135.0;675;5.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9b7ba240-c471-4350-9fc4-415016482db5_news.owl_functional.owl_1_43_1159.owl;1850;1390;171.0;1159;6.777777777777778
/home/ktgroup/Desktop/isa/Datasets/356/859f46cb-84ec-4e25-8146-e97f25118e72_egoryNews_item_functional.owl_1_69_454.owl;871;508;35.0;454;12.971428571428572
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c06f618d-66a7-432e-890e-d2592d17bb7d_009UNAeasy.owl_functional.owl;35944;35925;15.0;35910;2394.0
/home/ktgroup/Desktop/isa/Datasets/356/859f46cb-84ec-4e25-8146-e97f25118e72_egoryNews_item_functional.owl_1_69_523.owl;957;577;35.0;523;14.942857142857143
/home/ktgroup/Desktop/isa/Datasets/356/approximated_85e17570-bc26-4b1b-8920-279c876cea1c_crimeX.owl_functional.owl_1_35_1166.owl;2092;1448;184.0;1166;6.336956521739131
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4c284651-c63f-4cc5-9ac2-eb8dc4655a80_FN1.16.rdf_functional.owl_1_36_393.owl;880;449;56.0;393;7.017857142857143
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0e91c6b8-1080-4af3-b2dd-a6cfb499a1d1_CategoryProject_functional.owl_1_3_150.owl;351;198;29.0;150;5.172413793103448
/home/ktgroup/Desktop/isa/Datasets/356/d26bd990-a93b-46c6-83e6-5c2e962eb8d0_onto.rdf_functional.owl_1_1_115.owl;227;137;22.0;115;5.2272727272727275
/home/ktgroup/Desktop/isa/Datasets/356/approximated_a1a8b6dc-705b-495d-b755-2e1a93e0bdff_FN1.54.owl_functional.owl_1_29_542.owl;1267;655;108.0;542;5.018518518518518
/home/ktgroup/Desktop/isa/Datasets/356/approximated_dea8a805-1870-4776-9d3c-6539e9863180_ssnenergy.owl_functional.owl;5121;4556;564.0;3900;6.914893617021277
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_108.owl;263;133;18.0;108;6.0
/home/ktgroup/Desktop/isa/Datasets/356/16060d98-1832-493e-b5db-35939b624ebb_rySMW_releases_functional.owl_1_14_217.owl;466;273;37.0;217;5.864864864864865
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d7cca021-c673-4a84-9e7c-b1c508a453d8_financial.owl_functional.owl_1_6488_39243.owl;56759;39306;63.0;39243;622.9047619047619
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c206cca5-429f-402c-8aa3-04eb9aa5cf83_FN1.53.owl_functional.owl_1_29_657.owl;1480;770;108.0;657;6.083333333333333
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9c964061-f137-46c6-acb9-0ece380220f2_EventMatch.owl_functional.owl_1_7_122.owl;262;164;24.0;122;5.083333333333333
/home/ktgroup/Desktop/isa/Datasets/356/approximated_b2cd94ea-1119-4fff-b999-893be5729043_FN1.51.owl_functional.owl_1_29_597.owl;1361;708;106.0;597;5.632075471698113
/home/ktgroup/Desktop/isa/Datasets/356/00304.owl_functional.owl_1_3_210.owl;494;247;37.0;210;5.675675675675675
/home/ktgroup/Desktop/isa/Datasets/356/4f456a4a-5838-4b84-88ef-06ca6b2d06a1_ntiWordNet.owl_functional.owl_1_57_612.owl;1324;710;98.0;612;6.244897959183674
/home/ktgroup/Desktop/isa/Datasets/356/approximated_85e17570-bc26-4b1b-8920-279c876cea1c_crimeX.owl_functional.owl_1_35_1131.owl;2057;1413;184.0;1131;6.146739130434782
/home/ktgroup/Desktop/isa/Datasets/356/9944f33a-3e28-4dad-875c-de37c7fc28dd_ganisation.owl_functional.owl_1_31_362.owl;650;385;16.0;362;22.625
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9b9db4ab-8330-4d86-b62e-fb074cc72556_pingCurino.owl_functional.owl_1_10_609.owl;990;720;105.0;609;5.8
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c06f618d-66a7-432e-890e-d2592d17bb7d_009UNAeasy.owl_functional.owl_1_3583_17995.owl;24008;18010;15.0;17995;1199.6666666666667
/home/ktgroup/Desktop/isa/Datasets/356/approximated_6a60071f-a461-4ca3-829c-14adc9882e5a_WLq_Agosto.owl_functional.owl_1_4_1185.owl;2045;1417;232.0;1185;5.107758620689655
/home/ktgroup/Desktop/isa/Datasets/356/approximated_ced7b027-ea39-48a0-92b0-809446fc721f_region_functional.owl_1_77_859.owl;1416;893;32.0;859;26.84375
/home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_97.owl;231;109;12.0;97;8.083333333333334
/home/ktgroup/Desktop/isa/Datasets/356/9944f33a-3e28-4dad-875c-de37c7fc28dd_ganisation.owl_functional.owl_1_31_238.owl;468;261;16.0;238;14.875
/home/ktgroup/Desktop/isa/Datasets/356/9944f33a-3e28-4dad-875c-de37c7fc28dd_ganisation.owl_functional.owl_1_31_331.owl;605;354;16.0;331;20.6875
/home/ktgroup/Desktop/isa/Datasets/356/a96e1d00-adf5-4a63-8a01-71a58a5f9878_onto.rdf_functional.owl;208;174;22.0;152;6.909090909090909
/home/ktgroup/Desktop/isa/Datasets/356/approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1008.owl;1710;1220;198.0;1008;5.090909090909091
/home/ktgroup/Desktop/isa/Datasets/356/approximated_72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl_1_10_599.owl;980;710;105.0;599;5.704761904761905
/home/ktgroup/Desktop/isa/Datasets/356/859f46cb-84ec-4e25-8146-e97f25118e72_egoryNews_item_functional.owl_1_69_730.owl;1225;784;35.0;730;20.857142857142858
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_391.owl;688;465;74.0;391;5.283783783783784
/home/ktgroup/Desktop/isa/Datasets/356/approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl_1_480_6494.owl;11661;7036;529.0;6494;12.275992438563327
/home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_421.owl;948;466;41.0;421;10.268292682926829
/home/ktgroup/Desktop/isa/Datasets/356/1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl_1_286_1008.owl;1780;1038;30.0;1008;33.6
/home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_120.owl;229;142;22.0;120;5.454545454545454
/home/ktgroup/Desktop/isa/Datasets/356/approximated_33bc7729-a6f1-4f7b-b867-00de0d2c899f_a_20110204.owl_functional.owl_1_7857_39779.owl;60465;39888;98.0;39779;405.90816326530614
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_253.owl;408;275;22.0;253;11.5
/home/ktgroup/Desktop/isa/Datasets/356/approximated_5ab4b86c-cddb-4399-a13b-77d87b81af9b_DP1.31.owl_functional.owl_1_84_189.owl;427;193;3.0;189;63.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_5c85b04a-3db2-4612-b503-0d2417bbab87_lifecycle.owl_functional.owl_1_50_114.owl;249;115;1.0;114;114.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f32003be-efe2-4358-b1ee-8ee56c2f1608_a4Integrin.owl_functional.owl;2423;2328;101.0;2221;21.99009900990099
/home/ktgroup/Desktop/isa/Datasets/356/738a62ec-d995-4d8b-badd-7e8ed6b818a2__documentation_functional.owl_1_238_1909.owl;3163;1976;48.0;1909;39.770833333333336
/home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_132.owl;290;144;12.0;132;11.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_632.owl;1412;740;103.0;632;6.135922330097087
/home/ktgroup/Desktop/isa/Datasets/356/00143.owl_functional.owl;1402;1252;167.0;1070;6.407185628742515
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d08b90e9-b209-42b7-90ae-b8355f298f06_triz.owl_functional.owl;9171;9088;61.0;9027;147.98360655737704
/home/ktgroup/Desktop/isa/Datasets/356/2bcf983c-ab17-482f-b2a2-34b92aa4312d_sfo.rdfs_functional.owl_1_4_401.owl;991;477;76.0;401;5.276315789473684
/home/ktgroup/Desktop/isa/Datasets/356/approximated_156fbe54-84cb-463f-ad6a-8804a729547a_esg.owl_functional.owl_1_151_976.owl;2036;1020;44.0;976;22.181818181818183
/home/ktgroup/Desktop/isa/Datasets/356/approximated_fbe45489-fdb8-4e39-8e37-c91436798253_DP1.24.owl_functional.owl;815;762;3.0;758;252.66666666666666
/home/ktgroup/Desktop/isa/Datasets/356/approximated_45e89063-b842-464b-acd8-84909bb7d7fd_icusmerged.owl_functional.owl_1_16365_61769.owl;123718;64433;2534.0;61769;24.376085240726123
/home/ktgroup/Desktop/isa/Datasets/356/approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_996.owl;1698;1208;198.0;996;5.03030303030303
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_4964.owl;10091;5043;77.0;4964;64.46753246753246
/home/ktgroup/Desktop/isa/Datasets/356/approximated_42aea549-cd03-4658-b46b-948b901c9e60_xsd2owl.owl_functional.owl_1_4_168.owl;403;216;29.0;168;5.793103448275862
/home/ktgroup/Desktop/isa/Datasets/356/approximated_1bb9860d-1c07-4192-8d14-16f5ab4b14e6_mirador.owl_functional.owl_1_78_2356.owl;3990;2811;455.0;2356;5.178021978021978
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9ab09734-015e-49fb-9055-10aea827e1d2_a_20110131.owl_functional.owl_1_258_2557.owl;3936;2666;98.0;2557;26.091836734693878
/home/ktgroup/Desktop/isa/Datasets/356/approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl_1_77_247.owl;542;251;3.0;247;82.33333333333333
/home/ktgroup/Desktop/isa/Datasets/356/approximated_adcb2ff8-0271-42aa-a4a6-92d7ead1a2f6_annotations.owl_functional.owl_1_12_986.owl;1713;1234;184.0;986;5.358695652173913
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c206cca5-429f-402c-8aa3-04eb9aa5cf83_FN1.53.owl_functional.owl_1_29_628.owl;1429;741;108.0;628;5.814814814814815
/home/ktgroup/Desktop/isa/Datasets/356/a96e1d00-adf5-4a63-8a01-71a58a5f9878_onto.rdf_functional.owl_1_4_116.owl;224;138;22.0;116;5.2727272727272725
/home/ktgroup/Desktop/isa/Datasets/356/approximated_b9dda14f-dcc5-4ef6-b004-5319e4384809_Manifest.rdf_functional.owl_1_63_253.owl;539;266;12.0;253;21.083333333333332
/home/ktgroup/Desktop/isa/Datasets/356/approximated_e93465e3-0d17-4b17-9623-d9dc354ce5d2_FN1.50.owl_functional.owl_1_29_567.owl;1299;678;106.0;567;5.349056603773585
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c699a583-c2ee-465e-9be7-96bd167e8249_crime.owl_functional.owl_1_35_1239.owl;2166;1521;184.0;1239;6.733695652173913
/home/ktgroup/Desktop/isa/Datasets/356/approximated_570d94a7-ca42-4f6d-a22d-1e7bf90e34cc_ll030210RL.owl_functional.owl_1_251_2950.owl;4628;3161;137.0;2950;21.532846715328468
/home/ktgroup/Desktop/isa/Datasets/356/ed5c5fc6-1bf2-478d-9574-c543bb8e5f03_latest.07.owl_functional.owl_1_7148_30428.owl;65624;30794;366.0;30428;83.13661202185793
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9b7ba240-c471-4350-9fc4-415016482db5_news.owl_functional.owl_1_43_1202.owl;1893;1433;171.0;1202;7.029239766081871
/home/ktgroup/Desktop/isa/Datasets/356/1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl_1_7_118.owl;269;130;12.0;118;9.833333333333334
/home/ktgroup/Desktop/isa/Datasets/356/approximated_e5ee3a0a-57f0-447a-88c1-bb9c6fcf2a5b_tadatasets.ttl_functional.owl_1_44_409.owl;837;410;1.0;409;409.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_cf24f337-5263-4187-9559-9fb86f3a5fd1_Knight.rdf_functional.owl;504;472;28.0;444;15.857142857142858
/home/ktgroup/Desktop/isa/Datasets/356/approximated_a1a8b6dc-705b-495d-b755-2e1a93e0bdff_FN1.54.owl_functional.owl_1_29_803.owl;1731;916;108.0;803;7.435185185185185
/home/ktgroup/Desktop/isa/Datasets/356/approximated_DPC1.owl_functional.owl;58820;56809;26.0;56783;2183.9615384615386
/home/ktgroup/Desktop/isa/Datasets/356/approximated_5cc5f64b-eb27-4be2-b1bc-981f25f25208_Visiting.owl_functional.owl_1_38_1331.owl;2367;1678;266.0;1331;5.003759398496241
/home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_178.owl;421;226;29.0;178;6.137931034482759
/home/ktgroup/Desktop/isa/Datasets/356/approximated_PREV_fhkb.owl_functional.owl;1877;1676;206.0;1379;6.694174757281553
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c759adb9-1701-429f-aec5-7bda663d10c5_WM30.owl_functional.owl_1_87_3693.owl;6451;4392;599.0;3693;6.165275459098497
/home/ktgroup/Desktop/isa/Datasets/356/approximated_08c1ae81-1379-4f60-8bc4-20dcb4d5a2d1_ESG_test_5.owl_functional.owl_1_106_739.owl;1567;784;41.0;739;18.024390243902438
/home/ktgroup/Desktop/isa/Datasets/356/approximated_a8074a0c-4f22-4f4d-b47d-17af99df9246_exporttest.owl_functional.owl_1_63_893.owl;1801;1089;139.0;893;6.424460431654676
