"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP"
"approximated_d7cca021-c673-4a84-9e7c-b1c508a453d8_financial.owl_functional.owl_1_6488_45731.owl","7665.0","17790","2.576884196338313","16","2.6263062595425555","0.2077922077922078","33296","16","0","0.25396825396825395","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","17713","0.8181818181818182","8","63","164.94805194805195","4562","12701","1.4025974025974026","3","108","0.0","0","0","1.1948051948051948","2","92","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_4fe641af-4c48-4833-a5a3-c86cdb56a5a4_ogy_v2.2.1.rdf_functional.owl_1_121_262.owl","74.0","287","1.1233766233766234","21","1.2075719656252353","0.625","40","20","0","0.7777777777777778","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","1","0.0033333333333333335","10","0","0","249","0.84375","20","27","5.53125","127","177","2.25","3","72","0.0","0","0","1.625","2","52","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","20","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","27","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","0","0","0","0","0","1","0.037037037037037035","1.0"
"approximated_040bd77e-2602-4319-91b5-9e7f38e9717c_3_20124919.owl_functional.owl_1_199_9330.owl","1727.0","4741","2.334307788682397","42","2.4736198448989635","0.02775941837409121","6826","42","0","0.027869940278699403","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","6406","0","0","3027","0.9960343688037012","1342","1507","2.984137475214805","1526","4515","1.054857898215466","3","1596","0.0","0","0","1.0270984798413747","2","1554","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","42","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","249","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","247","0","0","0","0","0","6","0.024096385542168676","1.0"
"approximated_00198.owl_functional.owl_1_7_65.owl","23.0","76","1.0625","4","0.885621920620784","0.3076923076923077","5","4","0","0.6666666666666666","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","63","0.46153846153846156","2","6","5.769230769230769","59","75","1.5384615384615385","3","20","0.0","0","0","1.2307692307692308","2","16","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1080.owl","264.0","494","2.5039370078740157","141","3.4289351054597246","0.6558139534883721","971","141","0","0.7121212121212122","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","2","0","0","259","0.9209302325581395","48","198","2.437209302325581","141","524","2.3069767441860467","3","496","0.0","0","0","1.6511627906976745","2","355","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","141","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","161","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0","0","0","0","0","0","0.0","1.0"
"approximated_f6ebc09d-97f3-4343-9503-ddc45ba1b185_index.php_functional.owl_1_5_178.owl","58.0","169","1.450777202072539","24","1.741001814735504","0.6666666666666666","87","24","0","0.8275862068965517","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","18","0","0","130","0.8055555555555556","18","29","4.861111111111111","59","175","2.3333333333333335","3","84","0.0","0","0","1.6388888888888888","2","59","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","24","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","27","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","0","0","0","0.0","1.0"
"approximated_45e89063-b842-464b-acd8-84909bb7d7fd_icusmerged.owl_functional.owl_1_16365_45404.owl","14490.0","49430","1.0404462764060085","596","1.4523664581740483","0.18409647635198795","2043","32","0","0.23125493291239146","0.0","0.0","937","1104","0","0","9","9","0","0","1.0","1.0","302","0.006282766081384705","19913","0","0","44984","0.4774825701903147","41","2534","3.6220086677972487","7474","19222","1.2965894102129263","6","6881","0.0","0","0","1.1121160731109856","6","5902","0","0.0000","0","0.0000","5","0.0051","0","0.0000","0","0.0000","972","0.9949","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","171","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","130","0","0","0","0","0","88","0.5146198830409356","1.0"
"approximated_f09c2121-b962-4e52-ab8f-2d59ae286bd1_FN1.43.owl_functional.owl_1_29_670.owl","170.0","640","1.273972602739726","37","1.4819939968058626","0.1559633027522936","180","17","0","0.1619047619047619","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","522","0.963302752293578","15","105","7.247706422018348","207","790","2.0091743119266057","4","219","0.0","0","0","1.3302752293577982","3","145","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","26","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","0","0","0","0","0","0","0.0","1.0"
"approximated_c94dceec-e4b2-444a-a2ca-af0cddd0391f_ed_vehicle.owl_functional.owl_1_37_1726.owl","402.0","843","2.406759906759907","15","2.822425873353534","0.04838709677419355","1207","11","0","0.048859934853420196","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","537","0.9903225806451613","73","307","6.606451612903226","175","2048","1.0935483870967742","3","339","0.0","0","0","1.0451612903225806","2","324","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","15","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_4dcce784-b7c8-4820-b3d4-a5880a85fba6_19115codes.owl_functional.owl_1_9_170.owl","67.0","201","0.9950248756218906","0","1.1120612045251241","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","170","0.9354838709677419","24","29","6.419354838709677","24","199","0.967741935483871","1","30","0.0","0","0","0.967741935483871","1","30","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_bcfe7bab-1eff-46af-8bde-76916ee9e109_pingChiang.owl_functional.owl_1_6_605.owl","143.0","278","2.604651162790698","35","3.3093615477081633","0.20175438596491227","489","4","0","0.16964285714285715","0.0","0.0","24","42","0","0","2","2","0","0","0.9911504424778761","0.9910714285714286","16","0.022130013831258646","3","0","0","171","0.9824561403508771","11","112","3.043859649122807","59","347","1.5175438596491229","5","173","0.0","0","0","1.2982456140350878","5","148","1","0.0435","0","0.0000","2","0.0870","0","0.0000","0","0.0000","20","0.8696","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","0","0.0","1.0"
"00147.owl_functional.owl_1_9_20.owl","9.0","31","0.967741935483871","0","1.2511644549200616","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","20","0.2","1","2","2.3","10","23","0.9","1","9","0.0","0","0","0.9","1","9","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","1","0","0.0","1.0"
"approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_13356.owl","3587.0","10699","1.4700439293391905","4","1.3214281726193136","0.0","5029","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","8328","0.9962009286618827","949","2360","4.2731110173068805","2810","10123","1.0012663571127058","2","2372","0.0","0","0","1.0012663571127058","2","2372","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_4a32ee05-e47b-49d9-8bf8-4e71b31fd8fc_ter.rdfxml.owl_functional.owl_1_18_262.owl","57.0","140","2.0816326530612246","7","3.1649229077197565","0.22580645161290322","169","7","0","0.30434782608695654","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","106","0.7419354838709677","10","23","4.0","36","124","1.4193548387096775","3","44","0.0","0","0","1.1935483870967742","2","37","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_fc3b7caf-04e4-4f13-9fe0-b8a8dd3a7241_itical.rdf.owl_functional.owl_1_90_705.owl","214.0","509","1.4714828897338403","23","2.045545836968449","0.5666666666666667","432","17","0","0.696969696969697","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","470","1.1","13","33","12.7","172","381","2.3","3","69","0.0","0","0","1.7333333333333334","2","52","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","26","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_0eeff220-b6f6-4675-86ae-a648b1ffd9fa_Categories.owl_functional.owl_1_58_476.owl","132.0","359","1.4375","9","2.0040709908592635","0.3","161","9","0","0.375","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","4","0","0","323","0.8","4","24","8.866666666666667","233","266","1.5666666666666667","3","47","0.0","0","0","1.2666666666666666","2","38","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","15","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","0","0.0","1.0"
"5919d425-0843-405a-80cf-9b748367ed16_Company.owl_functional.owl_1_4_113.owl","29.0","87","1.7142857142857142","6","2.3788356036202796","0.3076923076923077","67","0","0","1.0","0.0","0.0","2","4","0","0","2","2","0","0","1.0","1.0","8","0.056338028169014086","8","0","0","68","0.6153846153846154","2","8","2.1538461538461537","7","28","1.6923076923076923","4","22","0.0","0","0","1.3846153846153846","4","18","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","0","0","0","7","7","0","0.0","1.0"
"353994c8-f9ad-4571-9d40-542a61426246__documentation_functional.owl_1_238_957.owl","312.0","862","1.1948955916473318","0","1.4780312563616635","0.0","168","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","798","0.72","13","18","20.08","243","502","1.36","4","34","0.0","0","0","0.96","1","24","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0.4667","16","0.5333","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0"
"approximated_5b9ab6a8-6614-4d8c-a56d-1bddb13ae30f_ombemerged.owl_functional.owl_1_2914_15588.owl","5908.0","20334","1.2304228833760043","588","1.7314020631942317","0.24627595955202783","5222","32","0","0.23125493291239146","0.0","0.0","937","1104","0","0","9","9","0","0","1.0","1.0","302","0.016546131930747315","5872","0","0","13286","0.2755246275959552","41","2534","1.3009677068609329","2668","11965","1.3092312710666523","6","12041","0.0","0","0","1.0638251603783841","6","9784","0","0.0000","0","0.0000","5","0.0022","0","0.0000","0","0.0000","2260","0.9978","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","171","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","130","0","0","0","0","0","88","0.5146198830409356","1.0"
"approximated_44437125-b1be-49c0-9ac5-5c399095efbd_Hotel2.owl_functional.owl_1_12_481.owl","152.0","178","3.062200956937799","8","3.7231158317464756","0.25833333333333336","431","3","0","0.08791208791208792","0.0","0.0","0","0","0","0","0","0","0","0","0.957983193277311","0.945054945054945","0","0.0","271","0","0","85","0.7583333333333333","20","91","4.65","56","558","1.3166666666666667","3","158","0.0","0","0","1.0583333333333333","2","127","5","0.1613","0","0.0000","0","0.0000","0","0.0000","0","0.0000","26","0.8387","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0","0","0","0","0","0","0.0","1.0"
"5919d425-0843-405a-80cf-9b748367ed16_Company.owl_functional.owl_1_4_145.owl","32.0","94","1.9183673469387754","6","2.370117004995195","0.3076923076923077","92","0","0","1.0","0.0","0.0","2","4","0","0","2","2","0","0","1.0","1.0","8","0.04597701149425287","8","0","0","75","0.6153846153846154","2","8","2.1538461538461537","7","28","1.6923076923076923","4","22","0.0","0","0","1.3846153846153846","4","18","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","0","0","0","7","7","0","0.0","1.0"
"approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl","174.0","732","1.9364238410596026","21","0.5917602692446985","0.6","707","21","0","0.75","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","10","0","0","690","0.8","21","28","21.114285714285714","680","739","2.1714285714285713","3","76","0.0","0","0","1.5714285714285714","2","55","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","21","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","30","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0","0","0","0","0","3","0.1","1.0"
"approximated_16929795-918e-4eb0-81bb-c37ef06c372c_location.owl_functional.owl_1_2699_24435.owl","3858.0","9048","2.7034132331823706","5","1.091573118506424","0.16666666666666666","15421","5","0","0.18518518518518517","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","9013","0.9","11","27","272.3666666666667","6191","8171","1.3","3","39","0.0","0","0","1.1333333333333333","2","34","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_fc3b7caf-04e4-4f13-9fe0-b8a8dd3a7241_itical.rdf.owl_functional.owl_1_90_885.owl","239.0","521","1.7732342007434945","23","1.892777701499649","0.5666666666666667","706","17","0","0.696969696969697","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","482","1.1","13","33","15.3","209","459","2.3","3","69","0.0","0","0","1.7333333333333334","2","52","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","26","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_5da8b418-594a-4c3d-ba17-02fc8e72d100_DP1.66.owl_functional.owl_1_129_1199.owl","287.0","1114","1.1454219030520647","0","1.2289770515094331","0.0","162","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","1033","0.08108108108108109","2","6","16.283783783783782","189","1205","1.0405405405405406","2","77","0.0","0","0","0.9864864864864865","1","73","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","0","0","0","0.0","1.0"
"approximated_4dcce784-b7c8-4820-b3d4-a5880a85fba6_19115codes.owl_functional.owl_1_9_152.owl","61.0","183","0.994535519125683","0","1.1131119377461514","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","152","0.9354838709677419","24","29","5.838709677419355","24","181","0.967741935483871","1","30","0.0","0","0","0.967741935483871","1","30","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_44c070f6-9795-4cd1-94fd-74d061816277_properties.owl_functional.owl_1_6_86.owl","53.0","110","5.527272727272727","0","3.606790763189688","0.0","498","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","98","0.8333333333333334","10","10","7.333333333333333","13","88","0.9166666666666666","1","11","0.0","0","0","0.9166666666666666","1","11","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_5cc5f64b-eb27-4be2-b1bc-981f25f25208_Visiting.owl_functional.owl_1_38_1597.owl","420.0","695","2.703422053231939","111","3.109272194624667","0.3705179282868526","1354","54","0","0.37969924812030076","0.0","0.0","122","114","0","0","4","4","0","0","0.996","0.9887218045112782","47","0.02417695473251029","1234","0","0","452","1.0597609561752988","11","266","3.254980079681275","333","817","1.8087649402390438","5","454","0.0","0","0","1.4382470119521913","5","361","1","0.0108","0","0.0000","0","0.0000","0","0.0000","0","0.0000","92","0.9892","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","86","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","81","0","0","0","0","0","1","0.011627906976744186","1.0"
"c669669d-7a04-410c-9474-1f6e46230556_BioLinks.owl_functional.owl_1_179_1734.owl","401.0","1110","1.6486486486486487","6","2.2256313233739653","0.0","720","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","1019","1.043956043956044","19","95","20.0989010989011","100","1829","1.054945054945055","2","96","0.0","0","0","1.054945054945055","2","96","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"337a232d-3f4f-470a-ada1-aec74f13a61f_oryRdfProperty_functional.owl_1_21_241.owl","81.0","332","0.9036144578313253","0","1.3898277615154375","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","288","0.36363636363636365","2","4","10.363636363636363","83","114","1.0","2","11","0.0","0","0","0.9090909090909091","1","10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0.4828","15","0.5172","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0"
"71278021-2b7a-406d-9486-73f0367f4517_ha_1_final.rdf_functional.owl","124.0","1119","0.9991063449508489","0","0.09730772979542905","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","1109","0.6","6","6","111.5","1080","1115","0.9","1","9","0.0","0","0","0.9","1","9","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"d7407975-0184-4c08-bc4c-2635f72a970d_ffective_pages_functional.owl_1_231_186.owl","87.0","273","0.9084249084249084","1","1.0311163584640093","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","222","0.46153846153846156","2","6","9.384615384615385","46","122","1.0769230769230769","3","14","0.0","0","0","1.0","2","13","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0.4667","16","0.5333","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0"
"approximated_9c44339e-f0bf-4e88-9860-618ee51262e7_Cerveau.owl_functional.owl_1_206_975.owl","238.0","558","1.9851239669421488","45","2.977191034592081","0.5232558139534884","658","45","0","0.6338028169014085","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","654","0","0","461","0.8255813953488372","14","71","5.069767441860465","107","436","2.0348837209302326","3","175","0.0","0","0","1.5116279069767442","2","130","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","45","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","58","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","49","0","0","0","0","0","2","0.034482758620689655","1.0"
"approximated_00708.owl_functional.owl_1_658_3729.owl","865.0","2009","2.018705035971223","108","3.0255262049169285","0.24914675767918087","2702","73","0","0.6484018264840182","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","1770","0.7474402730375427","39","219","7.873720136518771","232","2307","1.6143344709897611","3","473","0.0","0","0","1.3651877133105803","2","400","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","73","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","0","0","3","0.13636363636363635","1.0"
"approximated_3dd944dd-c768-4b48-b583-4f85866e1a6b_gansmerged.owl_functional.owl_1_24375_183302.owl","46855.0","131571","1.6029874964207311","-571","2.2348873434820327","0.4010337569605414","88447","32","0","0.23125493291239146","0.0","0.0","937","1104","0","0","9","9","0","0","1.0","1.0","302","0.0016239527655592958","70757","0","0","108974","0.06751392108278048","41","2534","2.58274052167426","32600","96938","1.374896757520049","6","51604","0.0","0","0","0.9847600777982043","6","36961","0","0.0000","0","0.0000","5","0.0003","0","0.0000","0","0.0000","15047","0.9997","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","171","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","130","0","0","0","0","0","88","0.5146198830409356","1.0"
"approximated_b2cd94ea-1119-4fff-b999-893be5729043_FN1.51.owl_functional.owl_1_29_655.owl","168.0","643","1.248108925869894","37","1.457982320473072","0.16216216216216217","164","18","0","0.16981132075471697","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","523","0.954954954954955","15","106","6.990990990990991","204","776","1.936936936936937","4","215","0.0","0","0","1.3243243243243243","3","147","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","18","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","27","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","0","0","0","0","0","0","0.0","1.0"
