Ontology	TCCA	AVG_CCA	MAX_CCA	MIN_CCA	STD_CCA	ENT_CCA	TWCCA	AVG_WCCA	MAX_WCCA	MIN_WCCA	STD_WCCA	ENT_WCCA	TCCA_WO	AVG_CCA_WO	MAX_CCA_WO	MIN_CCA_WO	STD_CCA_WO	ENT_CCA_WO	TWCCA_WO	AVG_WCCA_WO	MAX_WCCA_WO	MIN_WCCA_WO	STD_WCCA_WO	ENT_WCCA_WO	TOPCA	AVG_OPCA	MAX_OPCA	MIN_OPCA	STD_OPCA	ENT_OPCA	TWOPCA	AVG_WOPCA	MAX_WOPCA	MIN_WOPCA	STD_WOPCA	ENT_WOPCA	TDPCA	AVG_DPCA	MAX_DPCA	MIN_DPCA	STD_DPCA	ENT_DPCA	TWDPCA	AVG_WDPCA	MAX_WDPCA	MIN_WDPCA	STD_WDPCA	ENT_WDPCA
approximated_08e3c689-dc4b-4467-b507-66d477b85e7c_uding_daml.owl_functional.owl_1_9_511.owl	216.33333333333331	2.040880503144654	4.666666666666667	1.0	0.6069182389937107	6.67201665449305	584.3333333333333	5.512578616352201	54.0	1.0	9.74939384540568	5.561063080550847	112.66666666666666	1.0628930817610063	2.3333333333333335	1.0	0.25946731251240596	6.694279379647688	296.66666666666663	2.7987421383647795	27.0	1.0	4.857007569151898	5.607832745244036	14.0	1.1666666666666667	2.0	1.0	0.37267799624996495	3.521640636343319	454.0	37.833333333333336	170.0	1.0	53.617213239365164	2.2389013059065253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
80bf8685-0e15-4780-8e61-7130e4e777c6_00Ontology.owl_functional.owl	67.33333333333333	1.980392156862745	5.333333333333333	1.0	0.6663782536457421	5.020572744463998	16095.333333333332	473.3921568627451	16005.333333333332	1.0	2703.764578971433	0.07657137069574038	36.0	1.0588235294117647	2.0	1.0	0.2352941176470589	5.058813890331199	3050.0	89.70588235294117	3001.0	1.0	506.792075325233	0.19636448918185256	2.0	1.0	1.0	1.0	0.0	1.0	5999.0	2999.5	3001.0	2998.0	1.5	0.999999819602985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_c59a468d-640b-441b-94ad-7b284136cf9b_rgetAppRDF.owl_functional.owl_1_21_380.owl	89.66666666666666	2.134920634920635	4.666666666666666	1.0	0.9057708103582002	5.27311983920745	309.0	7.357142857142857	46.0	1.0	8.77055947644484	4.648571606285179	47.0	1.119047619047619	2.6666666666666665	1.0	0.3767125170255816	5.328510504560008	150.0	3.5714285714285716	23.0	1.0	4.191377969347908	4.72774458002438	51.0	1.6451612903225807	3.0	1.0	0.5417050201208602	4.873309900752605	547.0	17.64516129032258	138.0	1.0	25.180059170158742	4.02134108488205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_a99f3bdd-1220-4247-b798-0587678e3431_geo.owl_functional.owl_1_13_417.owl	145.0	1.9863013698630136	4.0	1.0	0.3093586244009919	6.173012538290795	783.0	10.726027397260275	330.0	1.0	43.160820727394196	3.3006946800801735	74.0	1.0136986301369864	2.0	1.0	0.11623673115395311	6.182426338601928	353.0	4.835616438356165	165.0	1.0	20.051996586019992	3.4166223414051378	2.0	1.0	1.0	1.0	0.0	1.0	138.0	69.0	96.0	42.0	27.0	0.8865408928220899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_b9dda14f-dcc5-4ef6-b004-5319e4384809_Manifest.rdf_functional.owl_1_63_64.owl	38.0	2.0	4.0	1.0	1.1239029738980326	4.037401197654113	149.0	7.842105263157895	40.0	1.0	11.393734002302995	3.1745614846741104	22.0	1.1578947368421053	2.0	1.0	0.36464227527765836	4.186704345910023	86.0	4.526315789473684	37.0	1.0	8.054867250712007	3.0747098944272704	6.0	1.2	2.0	1.0	0.4000000000000001	2.2516291673878226	6.0	1.2	2.0	1.0	0.4000000000000001	2.2516291673878226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
efd20f6c-bf75-4329-ae3d-46719338ee19__v2.0_Lite.rdf_functional.owl_1_250_2185.owl	19.0	1.4615384615384615	2.0	1.0	0.498518515262143	3.6163485660751657	1156.0	88.92307692307692	1054.0	1.0	279.1700506138925	0.5795149723550089	13.0	1.0	1.0	1.0	0.0	3.7004397181410926	615.0	47.30769230769231	527.0	1.0	139.606251025675	0.7894488976791082	20.0	1.3333333333333333	3.0	1.0	0.5962847939999437	3.7841837197791888	546.0	36.4	527.0	1.0	131.1196908680513	0.3460368837495674	8.0	1.1428571428571428	2.0	1.0	0.34992710611188266	2.75	1004.0	143.42857142857142	518.0	1.0	225.112579544964	1.0591788339171826	
approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_161.owl	125.00000000000004	3.472222222222223	4.666666666666667	1.0	1.4997427762992315	5.008336577523994	288.0	8.0	98.0	1.0	17.244967059663782	3.8034184059491323	66.00000000000001	1.8333333333333337	2.3333333333333335	1.0	0.6009252125773316	5.084689851235257	172.00000000000009	4.77777777777778	50.0	1.0	10.942047114764602	3.6246754843800857	49.0	1.6333333333333333	2.0	1.0	0.48189440982669857	4.839199640033577	104.0	3.466666666666667	53.0	1.0	9.207726224330433	3.3583264095656147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_1c638dd6-b4f8-4e00-9c20-97a79e6c8b9b_gd2rServer.owl_functional.owl_1_10_529.owl	238.66666666666663	2.31715210355987	4.666666666666667	1.0	0.9890213318082343	6.565458600274711	528.3333333333334	5.0317460317460325	62.33333333333333	1.0	8.654039347573967	5.717145357836672	120.33333333333334	1.168284789644013	2.3333333333333335	1.0	0.37984209064391444	6.621261648189969	311.33333333333337	2.9650793650793656	46.0	1.0	5.840525914703527	5.501892606225942	22.0	1.375	2.0	1.0	0.4841229182759271	3.9139770731827515	363.0	22.6875	229.0	1.0	54.751391249446804	1.970869734081452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_f32003be-efe2-4358-b1ee-8ee56c2f1608_a4Integrin.owl_functional.owl_1_171_853.owl	319.6666666666667	3.329861111111111	5.333333333333333	1.0	1.098710093518198	6.497556334500189	923.6666666666666	9.621527777777777	144.0	1.0	22.118348539399122	5.022792889560859	154.33333333333334	1.607638888888889	2.6666666666666665	1.0	0.5226242357765161	6.50510235178097	435.3333333333333	4.534722222222222	72.0	1.0	10.677672183400881	5.027339369761467	64.0	1.1228070175438596	3.0	1.0	0.3779063022550527	5.769454882778696	681.0	11.947368421052632	196.0	1.0	29.102011175832843	3.864140010789766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_81b5b937-87af-4fda-8819-ad33ca776308_pulsall.owl_functional.owl_1_274_14118.owl	4675.0	1.9927536231884058	3.0	1.0	0.10297536846616964	11.193741120249134	15152.0	6.458653026427963	2968.0	1.0	86.20227033339783	8.174377176192358	2346.0	1.0	1.0	1.0	0.0	11.195987298029152	10539.0	4.4923273657289	2968.0	1.0	86.25897376471089	6.459478002906773	2.0	1.0	1.0	1.0	0.0	1.0	5927.0	2963.5	2971.0	2956.0	7.5	0.9999953798330348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
76f32c42-ddda-480e-ae7d-d5bb3e6efc02_latest.08.owl_functional.owl_1_8387_68989.owl	3229.0	1.0	1.0	1.0	0.0	11.656871725613493	38675.0	11.977392381542273	5985.0	1.0	124.96927507141599	7.845483566504635	3229.0	1.0	1.0	1.0	0.0	11.656871725613493	38675.0	11.977392381542273	5985.0	1.0	124.96927507141599	7.845483566504635	3570.0	1.0	1.0	1.0	0.0	11.801708358915446	3570.0	1.0	1.0	1.0	0.0	11.801708358915446	112.0	1.0	1.0	1.0	0.0	6.807354922057591	112.0	1.0	1.0	1.0	0.0	6.807354922057591	
approximated_987dc2ac-8fd8-4387-9524-5a2eb19a939c_OC4.owl_functional.owl_1_1194_15994.owl	6865.000000000076	4.0911799761621435	4.666666666666667	1.0	1.020951396619509	10.651615213874946	11285.999999999904	6.7258641239570345	639.0	1.0	24.262297024626957	9.327200229013663	3508.00000000004	2.0905840286055066	2.3333333333333335	1.0	0.37679346866497765	10.685015037674294	7928.999999999871	4.7252681764004	639.0	1.0	24.460183264508288	8.39680776027087	3399.0	1.5506386861313868	2.0	1.0	0.4974291140121276	11.020685761575239	14972.0	6.83029197080292	748.0	1.0	40.947273760067006	7.740589478212084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5919d425-0843-405a-80cf-9b748367ed16_Company.owl_functional.owl_1_4_117.owl	34.66666666666667	2.4761904761904767	8.666666666666668	1.0	2.593380724607639	3.228632956811694	34.66666666666667	2.4761904761904767	8.666666666666668	1.0	2.593380724607639	3.228632956811694	19.333333333333336	1.3809523809523812	2.3333333333333335	1.0	0.6023386019368342	3.682898015140544	19.333333333333336	1.3809523809523812	2.3333333333333335	1.0	0.6023386019368342	3.682898015140544	19.0	1.5833333333333333	2.0	1.0	0.4930066485916347	3.5110854081804286	136.0	11.333333333333334	118.0	1.0	32.16450769956779	1.012816666068742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_bc4bdd0a-142e-4fec-b4ca-8221dee9ad87_NTNames.owl_functional.owl_1_28_421.owl	180.66666666666666	2.6183574879227054	5.333333333333333	1.0	1.1022964789914327	5.983156074748265	1070.6666666666667	15.516908212560388	414.0	1.0	53.9803308912613	3.8198392712107423	91.33333333333333	1.323671497584541	2.6666666666666665	1.0	0.5011131393194179	6.014381261113597	497.33333333333337	7.207729468599035	207.0	1.0	25.62991291888346	3.901005972467355	28.0	1.1666666666666667	3.0	1.0	0.5527707983925665	4.467720100474498	39.0	1.625	12.0	1.0	2.2325713874364688	3.9384964492986367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_df94b152-dc0b-4f2a-934a-f8740c885279_a_completa.owl_functional.owl_1_30_1184.owl	477.99999999999994	2.7159090909090904	5.666666666666667	1.0	0.954177117485803	7.374623155817601	2474.0000000000005	14.056818181818185	1467.6666666666667	1.0	111.00704342917224	3.5925932659014657	227.33333333333334	1.2916666666666667	2.3333333333333335	1.0	0.48931125579788615	7.366440046570426	752.3333333333333	4.274621212121212	259.0	1.0	20.8101316223456	5.118981024164268	13.0	1.4444444444444444	2.0	1.0	0.4969039949999533	3.085055102756477	1190.0	132.22222222222223	544.0	1.0	212.07534184172366	1.4737834661266171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl	696.3333333333334	3.238759689922481	4.666666666666667	1.0	1.0939563887532102	7.65319531617488	996.3333333333333	4.634108527131783	110.0	1.0	9.000113373882785	6.973221013542415	356.6666666666667	1.6589147286821706	2.3333333333333335	1.0	0.47841454402320993	7.682999408699388	549.6666666666666	2.5565891472868216	55.0	1.0	5.012828684004611	6.86421247782582	175.0	1.0869565217391304	2.0	1.0	0.2817713347133847	7.291211111832313	1098.0	6.819875776397516	128.0	1.0	19.3804307391952	4.997952888749616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_a93eb6f6-c547-4728-b221-5eb34bd62bdc_ingRDB2RDF.owl_functional.owl_1_10_599.owl	238.3333333333333	2.3139158576051777	4.666666666666667	1.0	0.9981917229078062	6.563511099852213	560.3333333333334	5.336507936507937	69.66666666666666	1.0	9.767258813566398	5.618601168575108	120.33333333333334	1.168284789644013	2.3333333333333335	1.0	0.37984209064391444	6.621261648189969	331.33333333333337	3.155555555555556	50.0	1.0	6.403115790639452	5.425442483615346	22.0	1.375	2.0	1.0	0.4841229182759271	3.9139770731827515	414.0	25.875	266.0	1.0	63.651271589811934	1.9126264500770833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_50261e1a-1d2d-4997-9d9e-4f40bf0e34ad_etourism.owl_functional.owl_1_1_373.owl	289.0	3.36046511627907	4.0	1.0	1.1197257834748977	6.32717481744878	549.0	6.383720930232558	66.0	1.0	9.768445408024855	5.643190706223312	151.0	1.755813953488372	2.0	1.0	0.42960356283514334	6.377477587007191	316.0	3.6744186046511627	33.0	1.0	5.791818328098727	5.546615007505687	107.0	1.202247191011236	2.0	1.0	0.4016755714993144	6.405018388270298	315.0	3.539325842696629	38.0	1.0	7.522335550198594	4.934961599448876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_00729.owl_functional.owl_1_310_2716.owl	334.3333333333333	2.4052757793764985	5.333333333333333	1.0	1.444282307161127	6.875833743974434	2855.3333333333344	20.541966426858522	290.0	1.0	40.60468747440565	5.786921451581944	177.66666666666663	1.278177458033573	2.6666666666666665	1.0	0.5733170516651919	6.998123406076112	1659.666666666667	11.940047961630698	145.0	1.0	22.995194708763467	5.850435550698752	24.0	1.411764705882353	3.0	1.0	0.7714633558002353	3.90726822961739	2106.0	123.88235294117646	660.0	1.0	195.6896950465324	2.7740831970352695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_35517746-4898-4c15-a905-6518355a4b85_ST2009SHIN.owl_functional.owl	47.0	2.35	4.0	1.0	1.1521718621802914	4.150333532528701	6074.0	303.7	6001.0	1.0	1307.0543638273048	0.14005054625472244	26.0	1.3	2.0	1.0	0.4582575694955839	4.23890125660263	6041.0	302.05	6001.0	1.0	1307.4298250766653	0.08329486907701542	7.0	1.0	1.0	1.0	0.0	2.8073549220576046	35902.0	5128.857142857143	29877.0	1.0	10313.036914903547	0.6601591409212578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
859f46cb-84ec-4e25-8146-e97f25118e72_egoryNews_item_functional.owl_1_69_661.owl	18.0	1.3846153846153846	2.0	1.0	0.48650425541051995	3.614369445886757	994.0	76.46153846153847	487.0	1.0	148.84406677129508	1.6763347351102635	13.0	1.0	1.0	1.0	0.0	3.7004397181410926	821.0	63.15384615384615	487.0	1.0	134.46580700846545	1.5443871005933236	22.0	1.6923076923076923	2.0	1.0	0.46153846153846156	3.64124980045548	182.0	14.0	155.0	1.0	40.72799075291133	1.1042189958475426	26.0	1.625	2.0	1.0	0.4841229182759271	3.9312089489103235	188.0	11.75	162.0	1.0	38.79674599757047	1.1128032108940782	
approximated_00079.owl_functional.owl_1_27_361.owl	74.66666666666666	2.333333333333333	6.666666666666667	1.0	1.3718398027628609	4.772663350428752	266.3333333333333	8.322916666666666	108.0	1.0	18.36786225218596	3.677735167826221	43.0	1.34375	2.0	1.0	0.47495887979908324	4.914636847725353	150.0	4.6875	54.0	1.0	9.14616552168175	3.8921946264569076	8.0	1.0	1.0	1.0	0.0	3.0	262.0	32.75	98.0	1.0	30.330471476717932	2.3679204407026426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_DPC2.owl_functional.owl_1_8171_57327.owl	1967.0	1.0207576543850545	4.0	1.0	0.2052372073328645	10.893992731856395	16162.0	8.387130254281265	8770.0	1.0	206.18243693857906	4.176308536954897	1934.0	1.0036325895173845	2.0	1.0	0.06016139801220398	10.910133196332687	14075.0	7.304099636741048	8770.0	1.0	201.31884543826678	4.1258906434227836	93.0	1.0	1.0	1.0	0.0	6.539158811108037	45279.0	486.8709677419355	17726.0	1.0	2690.0105696950523	1.7013883308619504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_dedc0af3-2753-4919-9740-c5bff02f6582_DP1.22.owl_functional.owl_1_73_240.owl	56.0	1.0566037735849056	2.0	1.0	0.23108393799841304	5.70021206491475	311.0	5.867924528301887	37.0	1.0	7.113733026984474	5.0398756572665615	53.0	1.0	1.0	1.0	0.0	5.727920454563195	293.0	5.528301886792453	37.0	1.0	6.921674390037035	5.03977868003184	3.0	1.5	2.0	1.0	0.5	0.9182958340544896	3.0	1.5	2.0	1.0	0.5	0.9182958340544896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
00b86bdc-e16b-46bf-93fb-9cde6849dcc8_onto.rdf_functional.owl_1_4_113.owl	52.0	1.7333333333333334	2.0	1.0	0.44221663871405326	4.854285871987245	98.0	3.2666666666666666	21.0	1.0	3.6872151490732885	4.3736614373436975	30.0	1.0	1.0	1.0	0.0	4.906890595608519	66.0	2.2	21.0	1.0	3.6368484525295615	4.042682469975407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	1.0	1.0	0.0	2.8073549220576046	84.0	12.0	26.0	2.0	11.275764148954924	2.1172956973560493	
approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_1916.owl	233.33333333333334	2.7450980392156863	4.666666666666667	1.0	1.132579978937013	6.282689110677021	2583.333333333333	30.392156862745093	344.0	1.0	80.947221996451	3.9123330020481326	120.66666666666667	1.419607843137255	2.3333333333333335	1.0	0.5039787867111325	6.3206472153711415	2036.6666666666667	23.96078431372549	312.0	1.0	69.09011661420128	3.628153899449587	38.0	1.0555555555555556	2.0	1.0	0.2290614236454256	5.142664355548851	38.0	1.0555555555555556	2.0	1.0	0.2290614236454256	5.142664355548851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_00347.owl_functional.owl_1_6709_27210.owl	223.00000000000006	2.85897435897436	5.333333333333333	1.0	1.2024656894836012	6.155270197741878	14650.66666666667	187.82905982905987	4854.0	1.0	697.6567980149661	2.9496024582085894	114.33333333333331	1.4658119658119655	2.6666666666666665	1.0	0.5555719918673165	6.184699129623458	7441.333333333332	95.40170940170938	2465.0	1.0	395.93295771585497	2.7242511761824884	36.0	1.2413793103448276	3.0	1.0	0.5020765440883116	4.760067015271103	21752.0	750.0689655172414	8651.0	1.0	1793.5604722611251	2.5913330670889456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_ba6cd3a7-6967-4412-b4d0-417415236a8c_IDSW.owl_functional.owl	172.33333333333331	3.077380952380952	5.333333333333334	1.0	1.4099857471819475	5.629455080085787	260.33333333333337	4.648809523809525	28.0	1.0	3.9129514511372245	5.486469728601611	92.33333333333334	1.648809523809524	2.3333333333333335	1.0	0.4855844247503114	5.739766138435046	168.33333333333334	3.005952380952381	28.0	1.0	3.98085252067735	5.219960772730067	69.0	1.4375	4.0	1.0	0.8637671850678283	5.380051087118885	311.0	6.479166666666667	77.0	1.0	13.573855972870136	3.9631166367409962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_f716fb06-60dd-4d6f-8406-b2e98f123a60_FN1.45.owl_functional.owl_1_29_589.owl	251.66666666666666	2.2878787878787876	4.0	1.0	0.9893138860369851	6.646386114400021	880.6666666666667	8.006060606060606	186.0	1.0	25.578359769961395	4.703493863946203	128.0	1.1636363636363636	2.0	1.0	0.36994527180683245	6.71875	714.0	6.490909090909091	186.0	1.0	25.22471567712381	4.053532791744964	32.0	1.1851851851851851	2.0	1.0	0.3884477215445006	4.6875	33.0	1.2222222222222223	2.0	1.0	0.4157397096415491	4.680757755722091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_f9fca5ec-77a7-4dd6-a04f-f585ed3d61a7_Hedgehog.owl_functional.owl_1_48_903.owl	327.6666666666667	3.3435374149659864	5.333333333333333	1.0	1.0915612003192012	6.528892252277491	1005.6666666666665	10.261904761904761	142.0	1.0	23.776226717376762	5.020595922637598	158.33333333333334	1.6156462585034015	2.6666666666666665	1.0	0.5202302839477352	6.536075866200305	463.3333333333333	4.727891156462585	71.0	1.0	10.959453921006117	5.070773454448179	66.0	1.11864406779661	3.0	1.0	0.3721101423745791	5.820835217810529	692.0	11.728813559322035	202.0	1.0	30.210465415584977	3.7566674538259575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_ca2c6c28-0eba-4e46-a637-3aed8ccbd916_esg.owl_functional.owl_1_285_2601.owl	217.0	2.6463414634146343	4.666666666666667	1.0	1.278705689799773	6.180383057796048	4565.0	55.670731707317074	2286.0	1.0	295.8172112584058	2.1319390302438355	118.0	1.4390243902439024	2.3333333333333335	1.0	0.5123886587508532	6.267755363350351	2611.0	31.841463414634145	1143.0	1.0	156.25410325764332	2.312428442468115	43.0	1.075	2.0	1.0	0.26339134382131857	5.286729870981167	43.0	1.075	2.0	1.0	0.26339134382131857	5.286729870981167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_b1940850-3559-459d-a303-d269c07b35ed_Arkin.rdf_functional.owl_1_10_213.owl	109.0	3.2058823529411766	4.0	1.0	1.255093429020698	4.951670563309037	322.0	9.470588235294118	214.0	1.0	35.62404615368475	2.5710599368418032	58.0	1.7058823529411764	2.0	1.0	0.4556450995538138	5.03039478823102	271.0	7.970588235294118	214.0	1.0	35.86780081003151	1.791839317775105	24.0	1.0	1.0	1.0	0.0	4.584962500721156	24.0	1.0	1.0	1.0	0.0	4.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_1542.owl	428.6666666666668	2.4495238095238103	6.0	1.0	1.0659929845378449	7.336296915530983	1967.6666666666677	11.24380952380953	240.0	1.0	29.90612165546808	5.67015260173444	205.6666666666667	1.1752380952380954	2.3333333333333335	1.0	0.45049129140097427	7.365193060381004	832.6666666666669	4.7580952380952395	53.0	1.0	9.701344507890184	6.025681819209922	124.0	1.9375	2.0	1.0	0.24206145913796356	5.986454374903001	1952.0	30.5	658.0	1.0	91.10193466661397	3.516395942002318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_0eeff220-b6f6-4675-86ae-a648b1ffd9fa_Categories.owl_functional.owl_1_58_244.owl	74.66666666666667	2.488888888888889	4.666666666666667	1.0	1.25530971044432	4.729294316002335	186.66666666666663	6.2222222222222205	113.0	1.0	19.865908511509215	2.818437223628116	40.333333333333336	1.3444444444444446	2.3333333333333335	1.0	0.5339117234103983	4.803099184508641	152.33333333333334	5.077777777777778	113.0	1.0	20.04766234332819	2.051377447211818	21.0	1.4	2.0	1.0	0.4898979485566357	3.820888851350188	153.0	10.2	133.0	1.0	32.82316255329458	1.045933176538023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
a5fa762b-9cda-49df-be5b-2386ff07f807_onto.rdf_functional.owl_1_1_116.owl	52.0	1.7333333333333334	2.0	1.0	0.4422166387140533	4.854285871987245	116.0	3.8666666666666667	29.0	1.0	5.220046828227586	4.194872815161992	30.0	1.0	1.0	1.0	0.0	4.906890595608519	80.0	2.6666666666666665	29.0	1.0	5.0881125074912505	3.8137295152683985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	1.0	1.0	0.0	2.584962500721156	72.0	12.0	32.0	1.0	14.153915830374764	1.6038848972455975	
approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl_1_508_4456.owl	233.33333333333334	2.7450980392156863	4.666666666666667	1.0	1.132579978937013	6.282689110677021	5715.333333333333	67.2392156862745	794.0	1.0	187.3776628296165	3.618766812086547	120.66666666666667	1.419607843137255	2.3333333333333335	1.0	0.5039787867111325	6.3206472153711415	4576.666666666666	53.843137254901954	759.0	1.0	160.01333758326732	3.4160756834006114	38.0	1.0555555555555556	2.0	1.0	0.2290614236454256	5.142664355548851	38.0	1.0555555555555556	2.0	1.0	0.2290614236454256	5.142664355548851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_6289ba71-4f7b-43ca-8aa1-8dc9342e9688_ology_v2.2.rdf_functional.owl_1_55_405.owl	105.33333333333334	3.291666666666667	5.333333333333333	1.0	1.4547575208413412	4.836976332655776	915.3333333333331	28.60416666666666	798.0	1.0	138.21225719231435	1.1515516532740326	55.66666666666667	1.7395833333333335	2.6666666666666665	1.0	0.5935672233295157	4.910532075953933	460.6666666666666	14.39583333333333	399.0	1.0	69.08767766296035	1.204522806905471	33.0	1.5	3.0	1.0	0.5838742081211422	4.35485207383835	33.0	1.5	3.0	1.0	0.5838742081211422	4.35485207383835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_81f5aa50-2562-41b0-a29c-b9e1d495d796_appingShen.owl_functional.owl_1_10_559.owl	248.00000000000003	2.3396226415094343	4.666666666666667	1.0	0.9734215649630747	6.610476837805759	544.6666666666666	5.04320987654321	62.33333333333333	1.0	8.686372054243263	5.757663204726586	125.33333333333334	1.1823899371069184	2.3333333333333335	1.0	0.39155679034650026	6.659635002686922	319.33333333333337	2.9567901234567904	44.0	1.0	5.675448736285061	5.568871141104066	22.0	1.375	2.0	1.0	0.4841229182759271	3.9139770731827515	388.0	24.25	248.0	1.0	59.23417510187848	1.9499866517509739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_33bc7729-a6f1-4f7b-b867-00de0d2c899f_a_20110204.owl_functional.owl_1_7857_16208.owl	326.66666666666674	3.2666666666666675	6.666666666666667	1.0	1.3097921802925672	6.5209621671112385	15908.333333333332	159.08333333333331	8950.666666666666	1.0	974.3788795090608	2.012933042276348	162.66666666666669	1.626666666666667	2.6666666666666665	1.0	0.5212804747286565	6.5657322514106475	4728.666666666666	47.28666666666666	1918.0	1.0	268.60198981640707	2.293457132222068	71.0	1.2033898305084745	3.0	1.0	0.44262931719324056	5.8010867321502655	11775.0	199.57627118644066	6576.0	1.0	907.1341762243505	2.0909787524449177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approximated_801fec7b-cec3-478b-b39f-0fba4dba11e8_goldDLP.owl_functional.owl_1_55_261.owl	99.0	2.152173913043478	4.0	1.0	0.8838500587067878	5.406936923022501	296.0	6.434782608695652	60.0	1.0	12.204154983684226	4.238710665670909	52.0	1.1304347826086956	2.0	1.0	0.3367811605397757	5.4696704873718645	151.0	3.282608695652174	30.0	1.0	6.092272523373756	4.302353212443674	6.0	1.0	1.0	1.0	0.0	2.584962500721156	167.0	27.833333333333332	63.0	1.0	19.978460623603837	2.1492808146148437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ad488721-c256-4349-870f-df3a06a04ffb_onto.rdf_functional.owl_1_1_118.owl	52.0	1.7333333333333334	2.0	1.0	0.44221663871405337	4.854285871987247	121.0	4.033333333333333	32.0	1.0	5.718294228954023	4.1457320387486885	30.0	1.0	1.0	1.0	0.0	4.906890595608519	84.0	2.8	32.0	1.0	5.605949220842682	3.7431587916718456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	1.0	1.0	0.0	2.584962500721156	70.0	11.666666666666666	32.0	2.0	13.349989596333856	1.6773353546469225	
